"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","Significance"
"RBM14",1085.40034081392,0.800704402446167,0.197360781760026,4.05705933724845,4.96944598044772e-05,0.0176617791216209,"RBM14","10432","Not Significant"
"CCS",238.628892019199,-0.0727173648405602,0.108826823896942,-0.668193394207875,0.50401015156835,0.788477314595812,"CCS","9973","Not Significant"
"RBM4",302.697902623156,0.0582384598717912,0.11418775653373,0.510023680643802,0.610034871620814,0.846973519759596,"RBM4","5936","Not Significant"
"RCE1",158.036994037693,0.369054936499028,0.173575225335439,2.12619592332846,0.0334869494144514,0.265230241470006,"RCE1","9986","Not Significant"
"LRFN4",581.988789287038,0.230526094350874,0.179320283894004,1.28555503786252,0.198598396967697,0.545279032132194,"LRFN4","78999","Not Significant"
"RHOD",19.0595750711489,0.732281956196009,0.413517511656947,1.77086081133973,0.0765838504940899,0.37106722006629,"RHOD","29984","Not Significant"
"SYT12",600.249648478052,-0.543843136333536,0.287702849493841,-1.89029457751401,0.0587185736073663,0.33740325289598,"SYT12","91683","Not Significant"
"ANKRD13D",698.497800969835,0.169783315686522,0.14191739626542,1.1963530909839,0.231558798765611,0.57737774014676,"ANKRD13D","338692","Not Significant"
"SSH3",338.546450644872,0.107284345115908,0.200271557969961,0.535694365207864,0.592169798584603,0.83614793808385,"SSH3","54961","Not Significant"
"GRK2",2660.23321585151,-0.0056360379979124,0.154573543797449,-0.0364618540757388,0.970914094508436,0.992621333851998,"GRK2","156","Not Significant"
"PPP1CA",485.411157391968,-0.150535679193706,0.096852325727317,-1.55428047869012,0.120117527900825,0.444351502596884,"PPP1CA","5499","Not Significant"
"CORO1B",495.861750569183,0.0399834297358479,0.135594142810339,0.294875788195176,0.768088768222239,0.917880425885505,"CORO1B","57175","Not Significant"
"POLD4",280.368270926165,0.29513595788197,0.141874856372713,2.08025555357484,0.037502099174815,0.277570492619764,"POLD4","57804","Not Significant"
"CARNS1",2764.76757363055,-0.618022043727448,0.604076769380461,-1.02308526838615,0.306267531593739,0.646230091804774,"CARNS1","57571","Not Significant"
"RPS6KB2",231.629849467675,0.0273612766445167,0.161386920220408,0.169538377751736,0.865373188173407,0.956610802856774,"RPS6KB2","6199","Not Significant"
"TMEM134",168.235699515721,-0.253181960268739,0.142821151147795,-1.77272034452895,0.0762750582223124,0.37083717601467,"TMEM134","80194","Not Significant"
"CABP4",23.5496573021725,-0.145458076858446,0.230507945642129,-0.6310328108354,0.528019071177062,0.800219690364078,"CABP4","57010","Not Significant"
"TBC1D10C",98.6693133777937,-0.0924742881274592,0.281958056028693,-0.32797178924389,0.742932992838245,0.907238080065185,"TBC1D10C","374403","Not Significant"
"PTPRCAP",61.2195519025648,0.382938467017562,0.289561290343875,1.32247810666542,0.186008994980184,0.530601164039786,"PTPRCAP","5790","Not Significant"
"CLCF1",88.7747528164645,0.619624114343494,0.311125313967549,1.99155802027772,0.046419573264448,0.305488230675546,"CLCF1","23529","Not Significant"
"RAD9A",139.127765460856,-0.123879623203237,0.199602385911119,-0.620631976104732,0.534841795674372,0.804064212954923,"RAD9A","5883","Not Significant"
"AIP",553.026874121201,0.0822773182241351,0.111145034520569,0.740269851721612,0.459136270438066,0.759651770730593,"AIP","9049","Not Significant"
"CDK2AP2",390.233225065267,0.419169113893288,0.160479003731198,2.61198726404979,0.00900176075090402,0.161033037656858,"CDK2AP2","10263","Not Significant"
"PITPNM1",1955.59864218047,0.0792994061137123,0.208494994257706,0.380342014425995,0.703691551691715,0.888832277208864,"PITPNM1","9600","Not Significant"
"GSTP1",954.47373430968,-0.0985143341985465,0.105150029507769,-0.936893072305493,0.348813563084123,0.682393602539677,"GSTP1","2950","Not Significant"
"DOC2GP",7.77868091966699,0.852291234005338,0.433145522278809,1.96767873651648,0.049105013907199,0.311556104618538,"DOC2GP","390213","Not Significant"
"NUDT8",34.8090502460675,0.141117562573048,0.204411423935746,0.690360449802486,0.489967541881891,0.779956202938509,"NUDT8","254552","Not Significant"
"ACY3",22.7112083424405,-0.424319415176671,0.61080360145991,-0.694690427761862,0.487249328143034,0.777987391495436,"ACY3","91703","Not Significant"
"TBX10",5.60465110370586,0.0758143717400248,0.402741066753098,0.188245942613305,0.850683859207142,0.95116155345245,"TBX10","347853","Not Significant"
"NDUFV1",1541.02726010775,-0.39548741294272,0.147648611589258,-2.678571838135,0.00739368700748727,0.149054244798,"NDUFV1","4723","Not Significant"
"FAM86C2P",13.8714540797402,-0.692481619458831,0.294313146439827,-2.35287355605914,0.0186289675835045,0.213375315618342,"FAM86C2P","645332","Not Significant"
"NDUFS8",471.923238240116,-0.182668137943212,0.12956962505651,-1.40980679587167,0.158596739414652,0.498042220629964,"NDUFS8","4728","Not Significant"
"TCIRG1",252.849445530549,0.25605582179175,0.218651963345304,1.17106573329678,0.241572356254441,0.58748519809794,"TCIRG1","10312","Not Significant"
"CHKA",632.137842635414,0.0883159902367525,0.135898147152101,0.649868979728668,0.515776857067741,0.794063006645603,"CHKA","1119","Not Significant"
"ALDH3B1",80.3283680542052,-0.0142568284815568,0.194347478243195,-0.0733574143098305,0.941521704707305,0.982528658405883,"ALDH3B1","221","Not Significant"
"KMT5B",875.283119560622,0.266450674325722,0.125726527439306,2.11928762968778,0.0340661664425506,0.266312776523597,"KMT5B","51111","Not Significant"
"C11orf24",178.389798697477,-0.362062569392582,0.164077457557885,-2.20665638523105,0.0273380744831621,0.24681447997392,"C11orf24","53838","Not Significant"
"TESMIN",13.1197927335853,-0.419514245115087,0.334687958503173,-1.25344887515907,0.210042393842274,0.556645637908935,"TESMIN","9633","Not Significant"
"MRPL21",161.446565533138,-0.257751551235188,0.176572799680366,-1.45974664105554,0.14435971822979,0.478175994522977,"MRPL21","219927","Not Significant"
"MRGPRF",65.2522399978204,1.21763872300791,0.307810101070639,3.95581145249186,7.62753032110836e-05,0.0210845082921254,"MRGPRF","116535","Upregulated"
"LOC338694",10.6094504547808,-0.054082983017769,0.31764388081976,-0.170262946284985,0.86480335031594,0.956610802856774,"LOC338694","338694","Not Significant"
"TPCN2",490.118393864026,0.266005027737237,0.182688421376718,1.45605849419823,0.145376450128041,0.480069807868787,"TPCN2","219931","Not Significant"
"LOC102724265",13.4074328694737,0.485426415149753,0.503162413074711,0.96475094827418,0.334669569914429,0.670037386375728,"LOC102724265",NA,"Not Significant"
"ORAOV1",267.833173084504,0.36571116614224,0.134811625780439,2.71275688595178,0.00667260404373687,0.141191418751266,"ORAOV1",NA,"Not Significant"
"FADD",168.503904748182,-0.156452028474385,0.114999987650361,-1.36045256761289,0.173686753132447,0.517313688403001,"FADD","8772","Not Significant"
"SHANK2-AS1",81.4855826004221,0.358803769080178,0.318314244909473,1.12719984989117,0.259657993951705,0.602582372420934,"SHANK2-AS1","100874198","Not Significant"
"DHCR7",683.79527767082,-0.197822909443433,0.235407485971369,-0.840342475206981,0.400716392533026,0.720117586128315,"DHCR7","1717","Not Significant"
"KRTAP5-9",7.515330246315,-1.01645750141856,0.38351330614807,-2.65038392442665,0.00804003493454638,0.153996357748317,"KRTAP5-9","3846","Not Significant"
"KRTAP5-8",6.15414452148195,-0.486686668007257,0.395408454936426,-1.23084537503252,0.218380701122222,0.565838047244186,"KRTAP5-8","57830","Not Significant"
"KRTAP5-7",5.40849196178676,-0.673897575043559,0.369026624287629,-1.82614892988942,0.067827831595871,0.355951185840992,"KRTAP5-7","440050","Not Significant"
"FAM86C1",44.495446837498,-0.299470314555013,0.205069427842136,-1.46033622713156,0.144197690272901,0.478034439134757,"FAM86C1",NA,"Not Significant"
"ALG1L9P",83.5530112522003,-0.263747911092058,0.197363001665888,-1.33635944359294,0.181431815660997,0.525868207107134,"ALG1L9P","285407","Not Significant"
"LOC100133315",31.5079684861395,-0.137677412637742,0.200196422373612,-0.687711653412092,0.491634380014636,0.780733755384137,"LOC100133315",NA,"Not Significant"
"ANAPC15",45.9129824225338,-0.181593368393029,0.152878326450993,-1.18782938437805,0.234900635099434,0.58091427703441,"ANAPC15","25906","Not Significant"
"IL18BP",235.076867745772,0.0376421059723339,0.194019496305971,0.194011976574621,0.846166504132059,0.949595561952492,"IL18BP","10068","Not Significant"
"LOC100128494",53.5780299595442,0.134620575032623,0.196822378437146,0.683969862073448,0.493994196912097,0.782621447478343,"LOC100128494",NA,"Not Significant"
"LRTOMT",226.958916567794,0.164863977299974,0.191918646829829,0.859030532067872,0.390323671364547,0.712419581628948,"LRTOMT","220074","Not Significant"
"LAMTOR1",571.07975273287,0.0155033270987195,0.0908547051899544,0.170638681467359,0.864507880556489,0.95645559714303,"LAMTOR1","55004","Not Significant"
"NUMA1",4367.52825951458,0.0240943400357548,0.120765976330716,0.199512650564534,0.841861748554881,0.947996253892176,"NUMA1","4926","Not Significant"
"INPPL1",1381.00086552944,0.306435000182049,0.165750702955412,1.84877044089811,0.064490967299024,0.348650885747287,"INPPL1","3636","Not Significant"
"FOLR2",49.6157136440301,0.200349172978894,0.350133796529994,0.57220746744375,0.56718142908913,0.822901873834183,"FOLR2","2350","Not Significant"
"LINC01537",24.6024268674754,0.0326722820126791,0.386038438270155,0.0846347896315303,0.932551740157427,0.980028682846953,"LINC01537","101928555","Not Significant"
"ARAP1",1811.08000700064,0.329902002600832,0.176122324256533,1.87314131807793,0.0610488730829,0.342854202366341,"ARAP1","116985","Not Significant"
"ATG16L2",343.79133187577,0.339972126650623,0.19341741961271,1.75771203716484,0.0787965186746376,0.37550125598462,"ATG16L2","89849","Not Significant"
"P2RY2",138.180170063875,0.167832971448353,0.313939684915375,0.534602598883265,0.592924686142288,0.83663212588546,"P2RY2","5029","Not Significant"
"RELT",266.156116282572,-0.505844868768902,0.201093379369141,-2.51547251508633,0.0118872945532586,0.178793853500109,"RELT","84957","Not Significant"
"ARHGEF17",3062.2979632394,0.049413786018897,0.126966366726935,0.389187997520403,0.697137081538517,0.886770076593426,"ARHGEF17","9828","Not Significant"
"PLEKHB1",9645.32311820521,0.3399730708278,0.268911499629066,1.26425634938169,0.206138031428433,0.554012197055662,"PLEKHB1","58473","Not Significant"
"PAAF1",408.195647466975,-0.15379899287599,0.268382256286652,-0.573059467507127,0.566604430002118,0.822748900703688,"PAAF1","80227","Not Significant"
"COA4",165.123220097513,-0.178070898963642,0.133488305202263,-1.33398127044783,0.182209994817924,0.526890797129065,"COA4","51287","Not Significant"
"UCP3",69.177159279409,0.337877260767253,0.237312883347003,1.42376282316372,0.154515140908526,0.492116650931563,"UCP3","7352","Not Significant"
"UCP2",149.418993699618,-0.312662968524674,0.277227042179895,-1.12782276240492,0.259394778248433,0.602541543432519,"UCP2","7351","Not Significant"
"KCNE3",46.7702721372814,0.398012140527439,0.27275944097702,1.45920573492072,0.144508490842362,0.47858618744549,"KCNE3","10008","Not Significant"
"LOC100287896",96.1445317785599,0.0348967981700566,0.165125091006882,0.211335527249473,0.832625462178633,0.944057023131174,"LOC100287896",NA,"Not Significant"
"LIPT2",18.5773826178744,0.18144039289627,0.235594717250425,0.770137781584501,0.441218166430283,0.749036980297703,"LIPT2","387787","Not Significant"
"CHRDL2",7.99965093094331,-0.17568868047827,0.428421035051522,-0.410084160450109,0.681744211590243,0.880605391630095,"CHRDL2","25884","Not Significant"
"RNF169",891.510494419057,0.29501382493549,0.111355213146667,2.64930411966367,0.00806577137227169,0.154045150197065,"RNF169","254225","Not Significant"
"SPCS2",70.5311500302561,-0.0962227894642535,0.189673430287385,-0.507307688369747,0.611938944848052,0.847782590740188,"SPCS2","9789","Not Significant"
"SLCO2B1",1643.87543290214,-0.280416403890891,0.222439300329583,-1.26064235715274,0.20743773059534,0.554738336706764,"SLCO2B1","11309","Not Significant"
"TPBGL",63.8978263238085,-0.488657956533293,0.321033108029801,-1.52214193586517,0.127973520247056,0.456252902407572,"TPBGL","100507050","Not Significant"
"RPS3",1847.30538998535,0.206617773040135,0.175697233690784,1.17598762769236,0.239599820126692,0.584573745633596,"RPS3","6188","Not Significant"
"SNORD15B",274.140612965491,-0.282128713448087,0.163938241730309,-1.7209450978022,0.0852607869959086,0.38850392242677,"SNORD15B","114599","Not Significant"
"KLHL35",90.2023939971951,-0.278161743551548,0.202805990981367,-1.37156571265739,0.170198673751761,0.513916448496508,"KLHL35","283212","Not Significant"
"SERPINH1",461.847212798103,0.750319462548278,0.359111367418789,2.08937820025416,0.0366736919976271,0.274402143009146,"SERPINH1","871","Not Significant"
"LOC100506113",5.41941620011253,0.742690131920999,0.477249556447433,1.55618820779942,0.119663344629932,0.443397772567048,"LOC100506113",NA,"Not Significant"
"WNT11",10.89851106248,0.0129123865261021,0.331529187193826,0.0389479630297317,0.968931876588688,0.99196947972054,"WNT11","7481","Not Significant"
"THAP12",223.309626489187,-0.0229259973114214,0.0985787149017499,-0.232565390350959,0.816098904927114,0.938293194237732,"THAP12","5612","Not Significant"
"LOC100506127",324.726062781266,0.0779890365733221,0.140955098275499,0.553289930818191,0.580064894842273,0.830110018776594,"LOC100506127",NA,"Not Significant"
"EMSY",645.268899922989,0.220738391046914,0.11811099966842,1.86890629718321,0.0616358520644941,0.343769595424492,"EMSY","56946","Not Significant"
"LRRC32",561.986637066986,-0.534539089064964,0.262063357397029,-2.03973227838615,0.0413769981344698,0.288556449199398,"LRRC32","2615","Not Significant"
"TSKU",73.7047895788462,-0.318236751238285,0.263411654690693,-1.20813466515735,0.226995467705886,0.572921753841579,"TSKU","25987","Not Significant"
"B3GNT6",4.37461504150819,0.242654500663013,0.638442899781562,0.380072361594177,0.703891701317429,0.888943439555692,"B3GNT6","192134","Not Significant"
"MYO7A",346.99143175927,0.129490912352268,0.168991076751903,0.766258874972284,0.443522283072613,0.749874321318097,"MYO7A","4647","Not Significant"
"LOC646029",10.9513407356363,0.38568069943733,0.267676842979498,1.44084447180539,0.149628626400503,0.485061289685789,"LOC646029",NA,"Not Significant"
"AQP11",99.9489380907705,-0.0763181695506818,0.110785890963919,-0.688879864454375,0.490898871640583,0.780619031977122,"AQP11","282679","Not Significant"
"NDUFC2",271.077961725522,-0.333276836151044,0.190001893283252,-1.75407113261866,0.0794183193603921,0.377378801984909,"NDUFC2","4718","Not Significant"
"ALG8",111.560087752047,-0.014841172298214,0.182411566285067,-0.0813609169663106,0.935154929770673,0.980790940060045,"ALG8","79053","Not Significant"
"THRSP",23.3466660303491,1.34891906763629,0.335634030285981,4.01901757842291,5.84413111359869e-05,0.0200286722021761,"THRSP","7069","Upregulated"
"KCTD21",278.38437057403,-0.0056626211933363,0.174637988092175,-0.0324249108409765,0.974133196951644,0.992793084015386,"KCTD21","283219","Not Significant"
"USP35",600.281572982415,-0.121416168021009,0.172035956647332,-0.705760414201713,0.480337143485997,0.774154388460132,"USP35","57558","Not Significant"
"LOC101928944",13.3101948877137,0.581712256478465,0.29831476696683,1.94999484066153,0.0511767339848897,0.319096370356505,"LOC101928944",NA,"Not Significant"
"DDIAS",5.98991663083075,-0.205322206361889,0.368148626314129,-0.557715530321426,0.577038651009043,0.828535809709447,"DDIAS","220042","Not Significant"
"RAB30-AS1",90.0707867007237,0.0808132348389018,0.202399293328897,0.399276269742608,0.689689650384938,0.884049238757228,"RAB30-AS1",NA,"Not Significant"
"PCF11",1222.59585358772,0.256277861132479,0.116165966076559,2.20613549551665,0.0273745140617201,0.246914932716342,"PCF11","51585","Not Significant"
"PCF11-AS1",34.2665331233578,0.594806295114652,0.204755893801134,2.9049532302711,0.00367307981395977,0.113283816362448,"PCF11-AS1","106736475","Not Significant"
"ANKRD42",453.79198980863,-0.334346695935411,0.228438710609219,-1.46361663066539,0.143298725957149,0.47702879715082,"ANKRD42","338699","Not Significant"
"CCDC90B",318.777382069221,-0.0189850901769168,0.124170653523664,-0.152895145818804,0.878480963977757,0.960920276898276,"CCDC90B","60492","Not Significant"
"TMEM126B",147.615788412257,-0.177756757000585,0.152726522419841,-1.16388924585041,0.244468898312502,0.589555382876305,"TMEM126B","55863","Not Significant"
"CCDC89",23.4562840358719,-0.110854885102188,0.196233228535928,-0.56491393394107,0.572132305661454,0.825342995358886,"CCDC89","220388","Not Significant"
"CREBZF",1131.75917665968,-0.265146522850339,0.12577552971687,-2.10809307221527,0.0350229395761415,0.269361177642848,"CREBZF","58487","Not Significant"
"TMEM126A",72.0969467122751,-0.0211806114263456,0.160159570351814,-0.132246929607886,0.89478898260666,0.967067484745664,"TMEM126A","84233","Not Significant"
"HIKESHI",124.259805136107,-0.179244101838908,0.123970983742126,-1.44585528345695,0.148217796300908,0.48256547480821,"HIKESHI","51501","Not Significant"
"OR7E2P",9.70629280909997,-0.111818385308483,0.334547547261152,-0.334237647903591,0.738200237016214,0.905216212945829,"OR7E2P","8587","Not Significant"
"FZD4",384.325660353443,-0.113153494498728,0.155601271598233,-0.727201605337094,0.467102462943951,0.764289183123247,"FZD4","8322","Not Significant"
"LOC100506368",7.97784687279792,-0.494163516189008,0.325060328951706,-1.52022093185793,0.128455458317295,0.456624774222177,"LOC100506368",NA,"Not Significant"
"CTSC",170.783360885338,-0.324100327423029,0.269949391860672,-1.20059661994092,0.22990771283794,0.575739900584863,"CTSC","1075","Not Significant"
"GRM5-AS1",31.7444017600805,0.132767207645813,0.226410463780598,0.586400493284933,0.557606412899376,0.817445237596019,"GRM5-AS1","100873989","Not Significant"
"FOLH1B",12.7617822352472,-0.376321415078518,0.928261910029288,-0.405404348721628,0.685180314926091,0.881820379880739,"FOLH1B","219595","Not Significant"
"CHORDC1",557.141732631638,0.371136703122074,0.306585106625581,1.21055033366421,0.226067788989931,0.572684332091339,"CHORDC1","26973","Not Significant"
"MTNR1B",6.84511038359748,-0.0538924716152617,0.433568639104896,-0.124299745771564,0.901077948585959,0.969923065178689,"MTNR1B","4544","Not Significant"
"SMCO4",32.6042485121664,0.184347659171627,0.18317348244463,1.00641018946261,0.314218294122823,0.653436737440224,"SMCO4","56935","Not Significant"
"SCARNA9",312.725475495835,-0.0870814076703397,0.177030738531903,-0.491899928749642,0.622790088671288,0.853451437470858,"SCARNA9","619383","Not Significant"
"SNORA25",14.7732540587988,-0.0224925836443394,0.26535587632601,-0.0847638422625528,0.932449139742876,0.980028682846953,"SNORA25","684959","Not Significant"
"SNORA32",7.27368283079981,-0.0728815448364262,0.388758047436968,-0.187472761829433,0.851289977972627,0.951651750771823,"SNORA32","692063","Not Significant"
"SNORA8",36.2282534049851,-0.309661244401601,0.301225108767978,-1.02800608378275,0.303946965920844,0.645353487106189,"SNORA8","654320","Not Significant"
"SNORD5",9.08908897342654,-0.446945294750941,0.415358865008652,-1.07604611915923,0.281906630980893,0.623384267978488,"SNORD5","692072","Not Significant"
"SNORA18",18.4385421258019,-0.134268302372451,0.219634378034438,-0.611326439758889,0.540983490566024,0.808339865388273,"SNORA18","677805","Not Significant"
"SNORA40",14.6147023528999,-0.198724232312928,0.259845270720225,-0.764779100124145,0.444403095042393,0.749874321318097,"SNORA40","677822","Not Significant"
"C11orf54",201.26592830928,0.147258733398195,0.141784795067096,1.03860737202821,0.298987375832562,0.639635014711686,"C11orf54",NA,"Not Significant"
"VSTM5",20.7700087803581,-0.246157267723483,0.291488118430091,-0.844484739375477,0.398398587489641,0.718345141967417,"VSTM5","387804","Not Significant"
"MIR1304",10.0578114632645,-0.222587114765015,0.292773415115122,-0.760270923770492,0.447092658270125,0.751794815427825,"MIR1304","100302240","Not Significant"
"MED17",251.333084241244,0.128804343469938,0.0946438709634633,1.36093697519686,0.173533607365467,0.517284833390226,"MED17","9440","Not Significant"
"TAF1D",253.369580249305,-0.0432732628490688,0.118021173095228,-0.366656776188394,0.713875051903988,0.89399842996833,"TAF1D","79101","Not Significant"
"PANX1",287.293045747089,-0.305894554422704,0.210402713293228,-1.45385270767109,0.145987146805315,0.480856739439321,"PANX1","24145","Not Significant"
"ANKRD49",75.2218916875936,0.251775307034166,0.147259174168954,1.70974276105404,0.087313451691224,0.392323699757205,"ANKRD49","54851","Not Significant"
"GPR83",212.129751289935,0.216856400608027,0.334527208307555,0.648247422698891,0.516824934141456,0.794527858276952,"GPR83","10888","Not Significant"
"MRE11A",267.769844690089,0.0322330643587363,0.161584739075712,0.19948087018065,0.84188660602732,0.947996253892176,"MRE11A",NA,"Not Significant"
"FUT4",151.863196743504,0.0924220260275076,0.11033609219925,0.83764092225242,0.4022324024035,0.721057749572946,"FUT4","2526","Not Significant"
"C11orf97",7.82195871802826,0.464385950669484,0.319069825400879,1.4554367530243,0.145548387789995,0.480154387564776,"C11orf97","643037","Not Significant"
"PIWIL4",86.8330951980532,0.275163039046538,0.133024774058219,2.06850972681308,0.0385921169179082,0.279989897166706,"PIWIL4","143689","Not Significant"
"KDM4D",17.8181322068053,-0.601080156400091,0.337441567326912,-1.78128664219298,0.0748656355544811,0.369151085213134,"KDM4D","55693","Not Significant"
"CWC15",315.921379525988,-0.133696767193824,0.0964986723979438,-1.38547778815528,0.16590641974919,0.507422471366766,"CWC15","51503","Not Significant"
"SRSF8",490.031754038323,-0.11436669797274,0.0942123457969237,-1.21392474633058,0.224776462175863,0.57176449244395,"SRSF8","10929","Not Significant"
"ENDOD1",1571.91522961426,-0.327217489420608,0.205188498271433,-1.5947165273745,0.110775640471111,0.431151103614188,"ENDOD1","23052","Not Significant"
"LOC101929295",23.3030970604191,0.521890625993714,0.299675724031758,1.7415178612813,0.0815928451937453,0.380730840360521,"LOC101929295",NA,"Not Significant"
"LOC100129203",28.6037780041743,0.379927804912595,0.21897151031731,1.73505587262034,0.0827309092943511,0.383242001249623,"LOC100129203","100129203","Not Significant"
"SESN3",3048.99628836648,0.230196154300987,0.202858062429586,1.13476463071755,0.256473949357155,0.600347363832482,"SESN3","143686","Not Significant"
"FAM76B",152.399914466463,-0.0220886619779459,0.159627456180569,-0.13837633265896,0.889943000860945,0.965924205350495,"FAM76B","143684","Not Significant"
"MTMR2",605.630646997228,-0.0225769795945363,0.166859298011967,-0.135305493092252,0.892370342160071,0.966523581584291,"MTMR2","8898","Not Significant"
"CCDC82",563.339690734406,-0.119406494696742,0.155966763684601,-0.765589359398442,0.443920677759602,0.749874321318097,"CCDC82","79780","Not Significant"
"JRKL",138.393357737713,0.0455741300338202,0.120746449086916,0.377436606860504,0.705849166744942,0.889880917570054,"JRKL","8690","Not Significant"
"TMEM133",36.4176869103865,0.522162179426622,0.289110139342174,1.80610123399588,0.0709025281250711,0.36259689362755,"TMEM133",NA,"Not Significant"
"C11orf70",10.8616941956635,0.320253091595486,0.318469753950482,1.0055997080504,0.314608164405942,0.653741867830105,"C11orf70",NA,"Not Significant"
"YAP1",781.132309335146,0.286074079505688,0.234125629003498,1.22188280165353,0.221751950088216,0.569809539544497,"YAP1","10413","Not Significant"
"BIRC3",102.87233579089,0.488144996740028,0.358326245019725,1.36229205514421,0.173105733946383,0.517000505119668,"BIRC3","330","Not Significant"
"LOC101928424",6.9915041403473,-0.0786127287829819,0.44234886353842,-0.177716583590034,0.858945560748356,0.954416511113032,"LOC101928424",NA,"Not Significant"
"TMEM123",724.098697439173,-0.0701750449255606,0.234748796488866,-0.298936761232295,0.764988297449872,0.916620975521685,"TMEM123","114908","Not Significant"
"MMP8",11.8015530410196,0.271546944417145,1.06573635612268,0.254797486129757,0.798879516985561,0.931174145917557,"MMP8","4317","Not Significant"
"DCUN1D5",1045.69501368448,0.0757986305101451,0.112851479461676,0.67166714049049,0.501795624825392,0.787283539769745,"DCUN1D5","84259","Not Significant"
"DDI1",9.56422868981122,0.0160709292552915,0.586275647534841,0.0274118997145221,0.978131207216249,0.993554192527577,"DDI1","414301","Not Significant"
"CASP4",62.5592746590277,-0.483578427861408,0.308281244360325,-1.56862746828734,0.116734768180262,0.44052643773091,"CASP4","837","Not Significant"
"CASP1",59.6066414268613,-0.507088810038195,0.341651670769318,-1.48422751422919,0.137748572783954,0.467906302454803,"CASP1","834","Not Significant"
"CARD16",11.2868220798768,-0.204692771528117,0.357346760862271,-0.572812724072822,0.566771502832928,0.822781570723837,"CARD16","114769","Not Significant"
"MSANTD4",772.274485446514,0.0104214400460846,0.106705671303731,0.0976652873156161,0.922198080448171,0.976060376956416,"MSANTD4","84437","Not Significant"
"KBTBD3",156.021894093672,-0.0690646182268386,0.202793249891481,-0.340566652311142,0.733429837749578,0.903233152341498,"KBTBD3","143879","Not Significant"
"AASDHPPT",631.125955789915,-0.303284797578241,0.207590361697395,-1.46097725876281,0.144021682455899,0.477695684988361,"AASDHPPT","60496","Not Significant"
"ALKBH8",110.482007525471,-0.172126415496959,0.128124465485021,-1.34343128648667,0.179132361853263,0.523114468759559,"ALKBH8","91801","Not Significant"
"LOC643923",20.8250775060073,-0.106533396971592,0.27125787329056,-0.392738450977524,0.694512668121802,0.886366705615041,"LOC643923",NA,"Not Significant"
"SLN",5.04624910217884,-1.02467278844388,0.683328875461129,-1.49953093633341,0.133735949284739,0.462461322283372,"SLN","6588","Not Significant"
"SLC35F2",62.130147464406,0.0230836772589857,0.187834279274175,0.122893847428622,0.902191157736479,0.970466220439443,"SLC35F2","54733","Not Significant"
"RAB39A",55.1978045919656,-0.0384874400299475,0.30596342816912,-0.125790981818499,0.899897380534238,0.969327110010619,"RAB39A","54734","Not Significant"
"CUL5",723.217176030102,-0.0889443041052613,0.118140698613848,-0.752867598963355,0.451529480227441,0.75515432475799,"CUL5","8065","Not Significant"
"NPAT",402.398769677936,0.0207269171524458,0.168088392321676,0.123309628143626,0.90186191686494,0.970263686780196,"NPAT","4863","Not Significant"
"KDELC2",122.743900807718,0.187798436046434,0.183616404987934,1.02277591187332,0.306413809682339,0.646230091804774,"KDELC2",NA,"Not Significant"
"C11orf87",1014.91666825095,-0.25218993189679,0.339851756067588,-0.7420586399637,0.458051807584579,0.759651770730593,"C11orf87","399947","Not Significant"
"FDX1",130.710947295394,0.0728660755214025,0.126784528962012,0.574723715251056,0.565478165950281,0.822046429398409,"FDX1","2230","Not Significant"
"COLCA1",82.0844466369043,0.421231360452969,0.280250212790213,1.50305456063397,0.132824974965317,0.461305993401079,"COLCA1","399948","Not Significant"
"COLCA2",32.6086385653044,0.402696994649043,0.216838666021014,1.85712724597751,0.0632930527052274,0.347261368644575,"COLCA2",NA,"Not Significant"
"POU2AF1",11.1838121156239,-0.110888852325716,0.395042735936811,-0.28070090204988,0.778939816822457,0.9224740114904,"POU2AF1","5450","Not Significant"
"PPP2R1B",529.521242908132,0.3552432973304,0.178933997229109,1.98533147882201,0.047107603973507,0.307981634234312,"PPP2R1B","5519","Not Significant"
"CRYAB",5305.35909253736,0.0693385037554331,0.35310891574835,0.196365768925667,0.844323887081621,0.948992756908686,"CRYAB","1410","Not Significant"
"FDXACB1",28.1728663173565,-0.359639763852977,0.231573356388096,-1.55302738390272,0.12041659264066,0.444857602687112,"FDXACB1","91893","Not Significant"
"HSPB2",79.1248419294844,0.300730335830647,0.233584629463281,1.28745772580007,0.197934795161384,0.544338400189749,"HSPB2","3316","Not Significant"
"C11orf1",48.9644014671562,-0.206205267021525,0.160674048803487,-1.28337630474306,0.199360271277642,0.546142665369335,"C11orf1",NA,"Not Significant"
"DLAT",378.544796928242,-0.133190931789625,0.152314542986922,-0.874446583876507,0.381875097853431,0.706738684755251,"DLAT","1737","Not Significant"
"C11orf57",284.689921883416,0.0290715606531457,0.105338386061551,0.275982590393577,0.782561437995498,0.923994150080221,"C11orf57",NA,"Not Significant"
"IL18",30.2025655258973,-0.0923136830009995,0.33355225166275,-0.276759285961399,0.781964945509052,0.923843475639182,"IL18","3606","Not Significant"
"TIMM8B",100.890233740578,-0.198944313227775,0.117188355641528,-1.69764574422678,0.0895746436140946,0.39724480486184,"TIMM8B","26521","Not Significant"
"SDHD",142.528618965468,-0.0408406650307556,0.181776648843862,-0.224674980480227,0.822232129701026,0.940216014190973,"SDHD","6392","Not Significant"
